cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_rua
7855;2008;2008m01;Teresópolis;3305802;Interior;8
7856;2008;2008m01;Sumidouro;3305703;Interior;0
7857;2008;2008m01;Carmo;3301207;Interior;0
7858;2008;2008m01;Araruama;3300209;Interior;10
7859;2008;2008m01;Rio Bonito;3304300;Interior;1
7860;2008;2008m01;Silva Jardim;3305604;Interior;1
7861;2008;2008m01;Casimiro de Abreu;3301306;Interior;2
7862;2008;2008m01;Conceição de Macabú;3301405;Interior;0
7863;2008;2008m01;"Macaé;Quissamã;Carapebus";9999984;Interior;120
7864;2008;2008m01;Saquarema;3305505;Interior;1
7865;2008;2008m01;São Pedro da Aldeia;3305208;Interior;8
7866;2008;2008m01;"Cabo Frio;Arraial do Cabo";9999985;Interior;52
7867;2008;2008m01;Armação dos Búzios;3300233;Interior;3
7868;2008;2008m01;Rio das Ostras;3304524;Interior;27
7869;2008;2008m01;Iguaba Grande;3301876;Interior;0
7870;2008;2008m01;Campos dos Goytacazes;3301009;Interior;44
7871;2008;2008m01;Itaocara;3302106;Interior;0
7872;2008;2008m01;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
7873;2008;2008m01;Miracema;3303005;Interior;1
7874;2008;2008m01;Laje do Muriaé;3302304;Interior;1
7875;2008;2008m01;Porciúncula;3304102;Interior;0
7876;2008;2008m01;"Natividade;Varre-Sai";9999997;Interior;0
7877;2008;2008m01;São Fidélis;3304805;Interior;0
7878;2008;2008m01;Cambuci;3300902;Interior;0
7879;2008;2008m01;"Itaperuna;São José de Ubá";9999996;Interior;1
7880;2008;2008m01;Bom Jesus de Itabapoana;3300605;Interior;0
7881;2008;2008m01;São João da Barra;3305000;Interior;2
7882;2008;2008m01;Campos dos Goytacazes;3301009;Interior;17
7883;2008;2008m01;São Francisco de Itabapoana;3304755;Interior;1
7884;2008;2008m01;Nova Friburgo;3303401;Interior;20
7885;2008;2008m01;Duas Barras;3301603;Interior;0
7886;2008;2008m01;Cantagalo;3301108;Interior;0
7887;2008;2008m01;"Cordeiro;Macuco";9999998;Interior;0
7888;2008;2008m01;São Sebastião do Alto;3305307;Interior;0
7889;2008;2008m01;Santa Maria Madalena;3304607;Interior;0
7890;2008;2008m01;Trajano de Morais;3305901;Interior;0
7891;2008;2008m01;Bom Jardim;3300506;Interior;0
7892;2008;2008m01;Cachoeiras de Macacu;3300803;Interior;1
7893;2008;2008m01;Mangaratiba;3302601;Interior;5
7894;2008;2008m01;Angra dos Reis;3300100;Interior;11
7895;2008;2008m01;Paraty;3303807;Interior;5
7896;2008;2008m01;Rio Claro;3304409;Interior;0
7897;2008;2008m02;Rio de Janeiro;3304557;Capital;144
7898;2008;2008m02;Rio de Janeiro;3304557;Capital;110
7899;2008;2008m02;Rio de Janeiro;3304557;Capital;180
7900;2008;2008m02;Rio de Janeiro;3304557;Capital;78
7901;2008;2008m02;Rio de Janeiro;3304557;Capital;27
7902;2008;2008m02;Rio de Janeiro;3304557;Capital;103
7903;2008;2008m02;Rio de Janeiro;3304557;Capital;77
7904;2008;2008m02;Rio de Janeiro;3304557;Capital;88
7905;2008;2008m02;Rio de Janeiro;3304557;Capital;52
7906;2008;2008m02;Rio de Janeiro;3304557;Capital;77
7907;2008;2008m02;Rio de Janeiro;3304557;Capital;20
7908;2008;2008m02;Rio de Janeiro;3304557;Capital;106
7909;2008;2008m02;Rio de Janeiro;3304557;Capital;83
7910;2008;2008m02;Rio de Janeiro;3304557;Capital;112
7911;2008;2008m02;Rio de Janeiro;3304557;Capital;120
7912;2008;2008m02;Rio de Janeiro;3304557;Capital;95
7913;2008;2008m02;Rio de Janeiro;3304557;Capital;224
7914;2008;2008m02;Rio de Janeiro;3304557;Capital;191
7915;2008;2008m02;Rio de Janeiro;3304557;Capital;169
7916;2008;2008m02;Rio de Janeiro;3304557;Capital;73
7917;2008;2008m02;Rio de Janeiro;3304557;Capital;109
7918;2008;2008m02;Rio de Janeiro;3304557;Capital;76
7919;2008;2008m02;Rio de Janeiro;3304557;Capital;160
7920;2008;2008m02;Rio de Janeiro;3304557;Capital;92
7921;2008;2008m02;Rio de Janeiro;3304557;Capital;163
7922;2008;2008m02;Rio de Janeiro;3304557;Capital;105
7923;2008;2008m02;Rio de Janeiro;3304557;Capital;49
7924;2008;2008m02;Rio de Janeiro;3304557;Capital;127
7925;2008;2008m02;Rio de Janeiro;3304557;Capital;149
7926;2008;2008m02;Rio de Janeiro;3304557;Capital;225
7927;2008;2008m02;Rio de Janeiro;3304557;Capital;219
7928;2008;2008m02;Rio de Janeiro;3304557;Capital;87
7929;2008;2008m02;Rio de Janeiro;3304557;Capital;63
7930;2008;2008m02;Rio de Janeiro;3304557;Capital;119
7931;2008;2008m02;Rio de Janeiro;3304557;Capital;147
7932;2008;2008m02;Rio de Janeiro;3304557;Capital;121
7933;2008;2008m02;Rio de Janeiro;3304557;Capital;105
7934;2008;2008m02;Rio de Janeiro;3304557;Capital;11
7935;2008;2008m02;Rio de Janeiro;3304557;Capital;87
7936;2008;2008m02;Seropédica;3305554;Baixada Fluminense;10
7937;2008;2008m02;Itaguaí;3302007;Baixada Fluminense;25
7938;2008;2008m02;Paracambi;3303609;Baixada Fluminense;0
7939;2008;2008m02;Nova Iguaçu;3303500;Baixada Fluminense;197
7940;2008;2008m02;Mesquita;3302858;Baixada Fluminense;94
7941;2008;2008m02;Belford Roxo;3300456;Baixada Fluminense;132
7942;2008;2008m02;Queimados;3304144;Baixada Fluminense;19
7943;2008;2008m02;Nova Iguaçu;3303500;Baixada Fluminense;38
7944;2008;2008m02;Nilópolis;3303203;Baixada Fluminense;110
7945;2008;2008m02;Nova Iguaçu;3303500;Baixada Fluminense;75
7946;2008;2008m02;Duque de Caxias;3301702;Baixada Fluminense;395
7947;2008;2008m02;Duque de Caxias;3301702;Baixada Fluminense;49
7948;2008;2008m02;Duque de Caxias;3301702;Baixada Fluminense;8
7949;2008;2008m02;Duque de Caxias;3301702;Baixada Fluminense;44
7950;2008;2008m02;Japeri;3302270;Baixada Fluminense;4
7951;2008;2008m02;São João de Meriti;3305109;Baixada Fluminense;173
7952;2008;2008m02;"Magé;Guapimirim";9999982;Baixada Fluminense;10
7953;2008;2008m02;Magé;3302502;Baixada Fluminense;12
7954;2008;2008m02;"Itaboraí;Tanguá";9999983;Interior;82
7955;2008;2008m02;São Gonçalo;3304904;Grande Niterói;107
7956;2008;2008m02;São Gonçalo;3304904;Grande Niterói;96
7957;2008;2008m02;São Gonçalo;3304904;Grande Niterói;172
7958;2008;2008m02;São Gonçalo;3304904;Grande Niterói;36
7959;2008;2008m02;Niterói;3303302;Grande Niterói;141
7960;2008;2008m02;Niterói;3303302;Grande Niterói;82
7961;2008;2008m02;Niterói;3303302;Grande Niterói;55
7962;2008;2008m02;Niterói;3303302;Grande Niterói;21
7963;2008;2008m02;Niterói;3303302;Grande Niterói;15
7964;2008;2008m02;Maricá;3302700;Grande Niterói;8
7965;2008;2008m02;Barra do Pirai;3300308;Interior;2
7966;2008;2008m02;Resende;3304201;Interior;13
7967;2008;2008m02;Barra Mansa;3300407;Interior;14
7968;2008;2008m02;Valença;3306107;Interior;4
7969;2008;2008m02;Rio das Flores;3304508;Interior;0
7970;2008;2008m02;Volta Redonda;3306305;Interior;27
7971;2008;2008m02;Piraí;3304003;Interior;1
7972;2008;2008m02;Vassouras;3306206;Interior;1
7973;2008;2008m02;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
7974;2008;2008m02;Mendes;3302809;Interior;2
7975;2008;2008m02;Engenheiro Paulo de Frontin;3301801;Interior;0
7976;2008;2008m02;Itatiaia;3302254;Interior;2
7977;2008;2008m02;"Porto Real;Quatis";9999992;Interior;1
7978;2008;2008m02;Pinheiral;3303955;Interior;0
7979;2008;2008m02;São José do Vale do Rio Preto;3305158;Interior;1
7980;2008;2008m02;Petrópolis;3303906;Interior;17
7981;2008;2008m02;Petrópolis;3303906;Interior;2
7982;2008;2008m02;Paraíba do Sul;3303708;Interior;3
7983;2008;2008m02;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;4
7984;2008;2008m02;Sapucaia;3305406;Interior;0
7985;2008;2008m02;Teresópolis;3305802;Interior;10
7986;2008;2008m02;Sumidouro;3305703;Interior;0
7987;2008;2008m02;Carmo;3301207;Interior;0
7988;2008;2008m02;Araruama;3300209;Interior;7
7989;2008;2008m02;Rio Bonito;3304300;Interior;7
7990;2008;2008m02;Silva Jardim;3305604;Interior;0
7991;2008;2008m02;Casimiro de Abreu;3301306;Interior;4
7992;2008;2008m02;Conceição de Macabú;3301405;Interior;3
7993;2008;2008m02;"Macaé;Quissamã;Carapebus";9999984;Interior;95
7994;2008;2008m02;Saquarema;3305505;Interior;9
7995;2008;2008m02;São Pedro da Aldeia;3305208;Interior;11
7996;2008;2008m02;"Cabo Frio;Arraial do Cabo";9999985;Interior;49
7997;2008;2008m02;Armação dos Búzios;3300233;Interior;7
7998;2008;2008m02;Rio das Ostras;3304524;Interior;32
7999;2008;2008m02;Iguaba Grande;3301876;Interior;2
8000;2008;2008m02;Campos dos Goytacazes;3301009;Interior;53
8001;2008;2008m02;Itaocara;3302106;Interior;1
8002;2008;2008m02;"Santo Antônio de Pádua;Aperibé";9999993;Interior;2
8003;2008;2008m02;Miracema;3303005;Interior;1
8004;2008;2008m02;Laje do Muriaé;3302304;Interior;0
8005;2008;2008m02;Porciúncula;3304102;Interior;0
8006;2008;2008m02;"Natividade;Varre-Sai";9999997;Interior;0
8007;2008;2008m02;São Fidélis;3304805;Interior;1
8008;2008;2008m02;Cambuci;3300902;Interior;0
8009;2008;2008m02;"Itaperuna;São José de Ubá";9999996;Interior;2
8010;2008;2008m02;Bom Jesus de Itabapoana;3300605;Interior;0
8011;2008;2008m02;São João da Barra;3305000;Interior;3
8012;2008;2008m02;Campos dos Goytacazes;3301009;Interior;16
8013;2008;2008m02;São Francisco de Itabapoana;3304755;Interior;6
8014;2008;2008m02;Nova Friburgo;3303401;Interior;12
8015;2008;2008m02;Duas Barras;3301603;Interior;0
8016;2008;2008m02;Cantagalo;3301108;Interior;0
8017;2008;2008m02;"Cordeiro;Macuco";9999998;Interior;0
8018;2008;2008m02;São Sebastião do Alto;3305307;Interior;0
8019;2008;2008m02;Santa Maria Madalena;3304607;Interior;0
8020;2008;2008m02;Trajano de Morais;3305901;Interior;0
8021;2008;2008m02;Bom Jardim;3300506;Interior;1
8022;2008;2008m02;Cachoeiras de Macacu;3300803;Interior;1
8023;2008;2008m02;Mangaratiba;3302601;Interior;2
8024;2008;2008m02;Angra dos Reis;3300100;Interior;14
8025;2008;2008m02;Paraty;3303807;Interior;0
8026;2008;2008m02;Rio Claro;3304409;Interior;0
8027;2008;2008m03;Rio de Janeiro;3304557;Capital;122
8028;2008;2008m03;Rio de Janeiro;3304557;Capital;116
8029;2008;2008m03;Rio de Janeiro;3304557;Capital;165
8030;2008;2008m03;Rio de Janeiro;3304557;Capital;94
8031;2008;2008m03;Rio de Janeiro;3304557;Capital;12
8032;2008;2008m03;Rio de Janeiro;3304557;Capital;119
8033;2008;2008m03;Rio de Janeiro;3304557;Capital;87
8034;2008;2008m03;Rio de Janeiro;3304557;Capital;67
8035;2008;2008m03;Rio de Janeiro;3304557;Capital;52
8036;2008;2008m03;Rio de Janeiro;3304557;Capital;61
8037;2008;2008m03;Rio de Janeiro;3304557;Capital;33
8038;2008;2008m03;Rio de Janeiro;3304557;Capital;130
8039;2008;2008m03;Rio de Janeiro;3304557;Capital;106
8040;2008;2008m03;Rio de Janeiro;3304557;Capital;146
8041;2008;2008m03;Rio de Janeiro;3304557;Capital;109
8042;2008;2008m03;Rio de Janeiro;3304557;Capital;119
8043;2008;2008m03;Rio de Janeiro;3304557;Capital;242
8044;2008;2008m03;Rio de Janeiro;3304557;Capital;180
8045;2008;2008m03;Rio de Janeiro;3304557;Capital;184
8046;2008;2008m03;Rio de Janeiro;3304557;Capital;79
8047;2008;2008m03;Rio de Janeiro;3304557;Capital;105
8048;2008;2008m03;Rio de Janeiro;3304557;Capital;69
8049;2008;2008m03;Rio de Janeiro;3304557;Capital;175
8050;2008;2008m03;Rio de Janeiro;3304557;Capital;90
8051;2008;2008m03;Rio de Janeiro;3304557;Capital;166
8052;2008;2008m03;Rio de Janeiro;3304557;Capital;85
8053;2008;2008m03;Rio de Janeiro;3304557;Capital;38
8054;2008;2008m03;Rio de Janeiro;3304557;Capital;150
8055;2008;2008m03;Rio de Janeiro;3304557;Capital;168
8056;2008;2008m03;Rio de Janeiro;3304557;Capital;189
8057;2008;2008m03;Rio de Janeiro;3304557;Capital;170
8058;2008;2008m03;Rio de Janeiro;3304557;Capital;69
8059;2008;2008m03;Rio de Janeiro;3304557;Capital;82
8060;2008;2008m03;Rio de Janeiro;3304557;Capital;144
8061;2008;2008m03;Rio de Janeiro;3304557;Capital;130
8062;2008;2008m03;Rio de Janeiro;3304557;Capital;106
8063;2008;2008m03;Rio de Janeiro;3304557;Capital;100
8064;2008;2008m03;Rio de Janeiro;3304557;Capital;9
8065;2008;2008m03;Rio de Janeiro;3304557;Capital;80
8066;2008;2008m03;Seropédica;3305554;Baixada Fluminense;6
8067;2008;2008m03;Itaguaí;3302007;Baixada Fluminense;22
8068;2008;2008m03;Paracambi;3303609;Baixada Fluminense;0
8069;2008;2008m03;Nova Iguaçu;3303500;Baixada Fluminense;177
8070;2008;2008m03;Mesquita;3302858;Baixada Fluminense;93
8071;2008;2008m03;Belford Roxo;3300456;Baixada Fluminense;113
8072;2008;2008m03;Queimados;3304144;Baixada Fluminense;14
8073;2008;2008m03;Nova Iguaçu;3303500;Baixada Fluminense;38
8074;2008;2008m03;Nilópolis;3303203;Baixada Fluminense;114
8075;2008;2008m03;Nova Iguaçu;3303500;Baixada Fluminense;63
8076;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;413
8077;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;61
8078;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;9
8079;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;55
8080;2008;2008m03;Japeri;3302270;Baixada Fluminense;2
8081;2008;2008m03;São João de Meriti;3305109;Baixada Fluminense;158
8082;2008;2008m03;"Magé;Guapimirim";9999982;Baixada Fluminense;14
8083;2008;2008m03;Magé;3302502;Baixada Fluminense;10
8084;2008;2008m03;"Itaboraí;Tanguá";9999983;Interior;75
8085;2008;2008m03;São Gonçalo;3304904;Grande Niterói;132
8086;2008;2008m03;São Gonçalo;3304904;Grande Niterói;99
8087;2008;2008m03;São Gonçalo;3304904;Grande Niterói;204
8088;2008;2008m03;São Gonçalo;3304904;Grande Niterói;41
8089;2008;2008m03;Niterói;3303302;Grande Niterói;129
8090;2008;2008m03;Niterói;3303302;Grande Niterói;102
8091;2008;2008m03;Niterói;3303302;Grande Niterói;70
8092;2008;2008m03;Niterói;3303302;Grande Niterói;20
8093;2008;2008m03;Niterói;3303302;Grande Niterói;26
8094;2008;2008m03;Maricá;3302700;Grande Niterói;17
8095;2008;2008m03;Barra do Pirai;3300308;Interior;1
8096;2008;2008m03;Resende;3304201;Interior;20
8097;2008;2008m03;Barra Mansa;3300407;Interior;11
8098;2008;2008m03;Valença;3306107;Interior;2
8099;2008;2008m03;Rio das Flores;3304508;Interior;0
8100;2008;2008m03;Volta Redonda;3306305;Interior;25
8101;2008;2008m03;Piraí;3304003;Interior;2
8102;2008;2008m03;Vassouras;3306206;Interior;0
8103;2008;2008m03;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
8104;2008;2008m03;Mendes;3302809;Interior;1
8105;2008;2008m03;Engenheiro Paulo de Frontin;3301801;Interior;0
8106;2008;2008m03;Itatiaia;3302254;Interior;1
8107;2008;2008m03;"Porto Real;Quatis";9999992;Interior;3
8108;2008;2008m03;Pinheiral;3303955;Interior;2
8109;2008;2008m03;São José do Vale do Rio Preto;3305158;Interior;0
8110;2008;2008m03;Petrópolis;3303906;Interior;10
8111;2008;2008m03;Petrópolis;3303906;Interior;1
8112;2008;2008m03;Paraíba do Sul;3303708;Interior;0
8113;2008;2008m03;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;3
8114;2008;2008m03;Sapucaia;3305406;Interior;1
8115;2008;2008m03;Teresópolis;3305802;Interior;6
8116;2008;2008m03;Sumidouro;3305703;Interior;0
8117;2008;2008m03;Carmo;3301207;Interior;0
8118;2008;2008m03;Araruama;3300209;Interior;6
8119;2008;2008m03;Rio Bonito;3304300;Interior;2
8120;2008;2008m03;Silva Jardim;3305604;Interior;0
8121;2008;2008m03;Casimiro de Abreu;3301306;Interior;4
8122;2008;2008m03;Conceição de Macabú;3301405;Interior;1
8123;2008;2008m03;"Macaé;Quissamã;Carapebus";9999984;Interior;79
8124;2008;2008m03;Saquarema;3305505;Interior;3
8125;2008;2008m03;São Pedro da Aldeia;3305208;Interior;8
8126;2008;2008m03;"Cabo Frio;Arraial do Cabo";9999985;Interior;36
8127;2008;2008m03;Armação dos Búzios;3300233;Interior;1
8128;2008;2008m03;Rio das Ostras;3304524;Interior;21
8129;2008;2008m03;Iguaba Grande;3301876;Interior;2
8130;2008;2008m03;Campos dos Goytacazes;3301009;Interior;49
8131;2008;2008m03;Itaocara;3302106;Interior;0
8132;2008;2008m03;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
8133;2008;2008m03;Miracema;3303005;Interior;1
8134;2008;2008m03;Laje do Muriaé;3302304;Interior;0
8135;2008;2008m03;Porciúncula;3304102;Interior;0
8136;2008;2008m03;"Natividade;Varre-Sai";9999997;Interior;0
8137;2008;2008m03;São Fidélis;3304805;Interior;0
8138;2008;2008m03;Cambuci;3300902;Interior;0
8139;2008;2008m03;"Itaperuna;São José de Ubá";9999996;Interior;5
8140;2008;2008m03;Bom Jesus de Itabapoana;3300605;Interior;0
8141;2008;2008m03;São João da Barra;3305000;Interior;1
8142;2008;2008m03;Campos dos Goytacazes;3301009;Interior;23
8143;2008;2008m03;São Francisco de Itabapoana;3304755;Interior;1
8144;2008;2008m03;Nova Friburgo;3303401;Interior;14
8145;2008;2008m03;Duas Barras;3301603;Interior;1
8146;2008;2008m03;Cantagalo;3301108;Interior;0
8147;2008;2008m03;"Cordeiro;Macuco";9999998;Interior;2
8148;2008;2008m03;São Sebastião do Alto;3305307;Interior;0
8149;2008;2008m03;Santa Maria Madalena;3304607;Interior;0
8150;2008;2008m03;Trajano de Morais;3305901;Interior;0
8151;2008;2008m03;Bom Jardim;3300506;Interior;0
8152;2008;2008m03;Cachoeiras de Macacu;3300803;Interior;0
8153;2008;2008m03;Mangaratiba;3302601;Interior;3
8154;2008;2008m03;Angra dos Reis;3300100;Interior;14
8155;2008;2008m03;Paraty;3303807;Interior;3
8156;2008;2008m03;Rio Claro;3304409;Interior;0
8157;2008;2008m04;Rio de Janeiro;3304557;Capital;130
8158;2008;2008m04;Rio de Janeiro;3304557;Capital;109
8159;2008;2008m04;Rio de Janeiro;3304557;Capital;183
8160;2008;2008m04;Rio de Janeiro;3304557;Capital;77
8161;2008;2008m04;Rio de Janeiro;3304557;Capital;9
8162;2008;2008m04;Rio de Janeiro;3304557;Capital;90
8163;2008;2008m04;Rio de Janeiro;3304557;Capital;83
8164;2008;2008m04;Rio de Janeiro;3304557;Capital;47
8165;2008;2008m04;Rio de Janeiro;3304557;Capital;70
8166;2008;2008m04;Rio de Janeiro;3304557;Capital;77
8167;2008;2008m04;Rio de Janeiro;3304557;Capital;35
8168;2008;2008m04;Rio de Janeiro;3304557;Capital;126
8169;2008;2008m04;Rio de Janeiro;3304557;Capital;107
8170;2008;2008m04;Rio de Janeiro;3304557;Capital;118
8171;2008;2008m04;Rio de Janeiro;3304557;Capital;116
8172;2008;2008m04;Rio de Janeiro;3304557;Capital;111
8173;2008;2008m04;Rio de Janeiro;3304557;Capital;217
8174;2008;2008m04;Rio de Janeiro;3304557;Capital;148
8175;2008;2008m04;Rio de Janeiro;3304557;Capital;213
8176;2008;2008m04;Rio de Janeiro;3304557;Capital;77
8177;2008;2008m04;Rio de Janeiro;3304557;Capital;110
8178;2008;2008m04;Rio de Janeiro;3304557;Capital;101
8179;2008;2008m04;Rio de Janeiro;3304557;Capital;183
8180;2008;2008m04;Rio de Janeiro;3304557;Capital;86
8181;2008;2008m04;Rio de Janeiro;3304557;Capital;150
8182;2008;2008m04;Rio de Janeiro;3304557;Capital;81
8183;2008;2008m04;Rio de Janeiro;3304557;Capital;33
8184;2008;2008m04;Rio de Janeiro;3304557;Capital;117
8185;2008;2008m04;Rio de Janeiro;3304557;Capital;146
8186;2008;2008m04;Rio de Janeiro;3304557;Capital;260
8187;2008;2008m04;Rio de Janeiro;3304557;Capital;219
8188;2008;2008m04;Rio de Janeiro;3304557;Capital;99
8189;2008;2008m04;Rio de Janeiro;3304557;Capital;85
8190;2008;2008m04;Rio de Janeiro;3304557;Capital;141
8191;2008;2008m04;Rio de Janeiro;3304557;Capital;125
8192;2008;2008m04;Rio de Janeiro;3304557;Capital;100
8193;2008;2008m04;Rio de Janeiro;3304557;Capital;83
8194;2008;2008m04;Rio de Janeiro;3304557;Capital;12
8195;2008;2008m04;Rio de Janeiro;3304557;Capital;100
8196;2008;2008m04;Seropédica;3305554;Baixada Fluminense;5
8197;2008;2008m04;Itaguaí;3302007;Baixada Fluminense;18
8198;2008;2008m04;Paracambi;3303609;Baixada Fluminense;1
8199;2008;2008m04;Nova Iguaçu;3303500;Baixada Fluminense;162
8200;2008;2008m04;Mesquita;3302858;Baixada Fluminense;88
8201;2008;2008m04;Belford Roxo;3300456;Baixada Fluminense;100
8202;2008;2008m04;Queimados;3304144;Baixada Fluminense;15
8203;2008;2008m04;Nova Iguaçu;3303500;Baixada Fluminense;34
8204;2008;2008m04;Nilópolis;3303203;Baixada Fluminense;125
8205;2008;2008m04;Nova Iguaçu;3303500;Baixada Fluminense;85
8206;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;344
8207;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;68
8208;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;8
8209;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;39
8210;2008;2008m04;Japeri;3302270;Baixada Fluminense;2
8211;2008;2008m04;São João de Meriti;3305109;Baixada Fluminense;171
8212;2008;2008m04;"Magé;Guapimirim";9999982;Baixada Fluminense;17
8213;2008;2008m04;Magé;3302502;Baixada Fluminense;20
8214;2008;2008m04;"Itaboraí;Tanguá";9999983;Interior;62
8215;2008;2008m04;São Gonçalo;3304904;Grande Niterói;137
8216;2008;2008m04;São Gonçalo;3304904;Grande Niterói;133
8217;2008;2008m04;São Gonçalo;3304904;Grande Niterói;249
8218;2008;2008m04;São Gonçalo;3304904;Grande Niterói;36
8219;2008;2008m04;Niterói;3303302;Grande Niterói;105
8220;2008;2008m04;Niterói;3303302;Grande Niterói;80
8221;2008;2008m04;Niterói;3303302;Grande Niterói;89
8222;2008;2008m04;Niterói;3303302;Grande Niterói;39
8223;2008;2008m04;Niterói;3303302;Grande Niterói;31
8224;2008;2008m04;Maricá;3302700;Grande Niterói;14
8225;2008;2008m04;Barra do Pirai;3300308;Interior;5
8226;2008;2008m04;Resende;3304201;Interior;31
8227;2008;2008m04;Barra Mansa;3300407;Interior;7
8228;2008;2008m04;Valença;3306107;Interior;3
8229;2008;2008m04;Rio das Flores;3304508;Interior;0
8230;2008;2008m04;Volta Redonda;3306305;Interior;38
8231;2008;2008m04;Piraí;3304003;Interior;0
8232;2008;2008m04;Vassouras;3306206;Interior;0
8233;2008;2008m04;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
